long,lat,order,hole,piece,id,group,OBJECTID,GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,Id2,Geography,Total_Pop_,Spanish,Russian,Other_Slav,Other_Indi,Other_Indo,Chinese,Japanese,Korean,Mon_Khmer_,Laotian,Vietnamese,Other_Asia,Tagalog,Other_Paci,Arabic,African,Shape_Leng,Shape_Area
-122.48473600028257,45.486495999229255,13,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.48515999880847,45.48546599969269,14,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.48784299976248,45.484815000626895,15,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.491756000953,45.48263100010688,16,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.4937910003802,45.48137800023132,17,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.49686400042324,45.47947999936823,18,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.50116500015464,45.47845200054363,19,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.50567100082375,45.47889600009679,20,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.50662800035043,45.479019999999615,21,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.52357799973106,45.48117000022774,22,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.52357000023348,45.488710999924535,23,FALSE,1,162,162.1,163,1400000US41051009102,41,051,009102,91.02,Tract,-1898663858,"Census Tract 91.02, Multnomah County, Oregon",5639,209,279,84,237,13,0,0,14,0,38,37,0,0,0,0,0,12937.18922402675,10672039.896556411
-122.53756499957184,45.539517999862625,1,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.53752899958684,45.54127500003492,2,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.53738700019494,45.546842000075394,3,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.52831899967852,45.545128999905764,4,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.51627299955364,45.54378900060887,5,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.51582399911673,45.543737000274085,6,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.51024199999357,45.543092000108324,7,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.50491000021734,45.54256200021301,8,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.49573200009606,45.54272499995903,9,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.49570600015679,45.54242300004854,10,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.49576000058346,45.53710200044711,11,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.49578399997459,45.53426199980799,12,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.49837099977083,45.53366400058412,13,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.50900899938405,45.53368300048574,14,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.51048999969069,45.53365899984717,15,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.51690100009066,45.53369100027678,16,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.52449400014821,45.53356499950247,17,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.52721400001383,45.53352200012247,18,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.52754500044993,45.53352200012247,19,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.53763599971695,45.533573999836804,20,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.53756499957184,45.539517999862625,21,FALSE,1,163,163.1,164,1400000US41051009400,41,051,009400,94,Tract,-1898663560,"Census Tract 94, Multnomah County, Oregon",6707,430,58,0,0,26,18,0,0,0,0,127,0,0,0,0,0,12833.981756832964,7689738.01649486
-122.5373420008874,45.5480489998215,1,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.53646300028021,45.54731099969627,2,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.52842699963357,45.545777000277546,3,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51831700009997,45.54454100002479,4,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51767799969227,45.54468400004292,5,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51790000034843,45.54606000029843,6,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51777000065209,45.54785000005221,7,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.5177649997309,45.54977600053045,8,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51987700004929,45.55242100029875,9,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51927600017477,45.55401200006631,10,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.5225509998842,45.554823999349,11,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51583800025877,45.55364099944997,12,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51030700029088,45.55266600067316,13,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.5002269999962,45.55088700005294,14,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.50021899960028,45.55049899951269,15,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.498574999087,45.55002500015967,16,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.49597199939726,45.54951700051628,17,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.49573200009606,45.54272499995903,18,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.50491000021734,45.54256200021301,19,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51024199999357,45.543092000108324,20,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51582399911673,45.543737000274085,21,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.51627299955364,45.54378900060887,22,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.52831899967852,45.545128999905764,23,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.53738700019494,45.546842000075394,24,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.5373420008874,45.5480489998215,25,FALSE,1,164,164.1,165,1400000US41051009501,41,051,009501,95.01,Tract,-1898663459,"Census Tract 95.01, Multnomah County, Oregon",4184,150,32,25,0,5,20,0,20,0,0,250,0,0,24,0,83,13338.574358942296,3797404.9364439137
-122.49630699913303,45.52735800001479,1,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49612099936016,45.52989299965949,2,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.4958600001426,45.533315000686194,3,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49578399997459,45.53426199980799,4,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49576000058346,45.53710200044711,5,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49570600015679,45.54242300004854,6,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49573200009606,45.54272499995903,7,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.4919209990128,45.54272499995903,8,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.47731199938112,45.542854000167985,9,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.47721699984487,45.5346959998231,10,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.47706200003417,45.52641900000725,11,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.48611699923346,45.52641499927999,12,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49328500094022,45.526416999958336,13,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49637700124984,45.52642400012923,14,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49630699913303,45.52735800001479,15,FALSE,1,165,165.1,166,1400000US41051009605,41,051,009605,96.05,Tract,-1898663355,"Census Tract 96.05, Multnomah County, Oregon",5123,23,78,0,0,146,0,0,0,0,14,180,186,40,60,0,17,9405.175230520626,5413889.2321388945
-122.49660100065749,45.50700199997283,1,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.49655600045168,45.51229699977306,2,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.49653200016222,45.513661999781064,3,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.4964650011134,45.51851800040109,4,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.4964469997734,45.51915600001602,5,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.4919119996903,45.51914500084357,6,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.49014800042475,45.51914099959907,7,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.4861549988683,45.5191490001996,8,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.47713200035436,45.51915799969365,9,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.47577599972118,45.51915200066054,10,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.47572300001775,45.513646999787944,11,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.47570200010134,45.51170099925929,12,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.47559300032141,45.50456399995774,13,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.48295399967705,45.50458499981037,14,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.48338300092077,45.50458400065699,15,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.48466299958933,45.504581000048894,16,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.48792899997622,45.504589000201115,17,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.49662400022373,45.50457200011239,18,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.49660100065749,45.50700199997283,19,FALSE,1,166,166.1,167,1400000US41051009702,41,051,009702,97.02,Tract,-1898663258,"Census Tract 97.02, Multnomah County, Oregon",7885,540,441,20,0,42,1,0,0,0,0,117,161,141,0,38,148,9276.577030925862,5373503.358169796
-122.49686600007306,45.49808999998605,1,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.49662400022373,45.50457200011239,2,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48792899997622,45.504589000201115,3,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48466299958933,45.504581000048894,4,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48468100003099,45.49950799970777,5,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48466400031253,45.49719600008633,6,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48466699978731,45.49539100018234,7,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48466900033543,45.49448199955919,8,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
-122.48467299963507,45.492308999164955,9,FALSE,1,167,167.1,168,1400000US41051009804,41,051,009804,98.04,Tract,-1898663156,"Census Tract 98.04, Multnomah County, Oregon",2861,206,18,0,0,4,18,0,0,0,0,65,0,0,0,0,0,6227.167363796097,2354503.9369069617
