X,Y,Date_Inventoried,Species,Condition,Neighborhood,Family,Genus,Common,Size
-122.690384228071,45.5286973361694,2012-09-29,PY,Good,NORTHWEST DISTRICT,Rosaceae,Pyrus,pear,M
-122.628812881031,45.5226365979111,2014-08-09,FR,Fair,LAURELHURST,Oleaceae,Fraxinus,ash,M
-122.651954010959,45.5106129463136,2012-06-30,TI,Good,HOSFORD-ABERNETHY,Malvaceae,Tilia,linden,L
-122.667650566769,45.5377791335029,2014-07-19,CA,Fair,ELIOT,Betulaceae,Carpinus,hornbeam,M
-122.587370615466,45.4647424514551,2016-08-13,PY,Fair,BRENTWOOD-DARLINGTON,Rosaceae,Pyrus,pear,M
-122.54443951359,45.4894450338958,2015-07-29,PRCH,Fair,POWELLHURST-GILBERT,Rosaceae,Prunus,cherry,S
-122.697023830846,45.539194783755,2012-07-25,SO,Fair,NORTHWEST DISTRICT,Rosaceae,Sorbus,mountain-ash,S
-122.510536534219,45.5204293302493,2016-04-20,ACRU,Good,GLENFAIR,Sapindaceae,Acer,"maple, red",M
-122.697945814941,45.4829198099564,2016-07-06,ACMA,Fair,HILLSDALE,Sapindaceae,Acer,"maple, bigleaf",L
-122.591187563396,45.5498286658783,2015-08-20,ACPL,Fair,ROSEWAY,Sapindaceae,Acer,"maple, Norway",M
-122.70925369994,45.5313503172005,2016-06-01,CU,Good,HILLSIDE,Cupressaceae,Cupressus,cypress,M
-122.51526537457,45.5107748501355,2015-10-15,PSME,Fair,CENTENNIAL,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.64748929147,45.5151048590651,2015-08-01,PAPE,Fair,BUCKMAN,Hamamelidaceae,Parrotia,Persian ironwood,M
-122.48979370308,45.5167950751302,2015-10-20,PY,Fair,CENTENNIAL,Rosaceae,Pyrus,pear,M
-122.607562724538,45.5457865837438,2016-08-24,CO,Fair,ROSE CITY PARK,Cornaceae,Cornus,dogwood,S
-122.60595100768,45.4821140230505,2013-08-24,PRCH,Fair,WOODSTOCK,Rosaceae,Prunus,cherry,S
-122.601650231629,45.5369932423839,NA,CEJA,Fair,ROSE CITY PARK,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.682751975229,45.5655659920191,2011-06-25,CL,Fair,OVERLOOK,Verbenaceae,Clerodendrum,glorybower,S
-122.660054689408,45.5494581654479,2015-07-25,ACPL,Fair,KING,Sapindaceae,Acer,"maple, Norway",M
-122.627038063354,45.528731501123,2014-06-28,CO,Fair,LAURELHURST,Cornaceae,Cornus,dogwood,S
-122.631658035978,45.5583443578859,2010-11-02,PRCH,Good,CONCORDIA,Rosaceae,Prunus,cherry,S
-122.551529380732,45.5349386504505,2015-09-18,THPL,Fair,PARKROSE HEIGHTS,Cupressaceae,Thuja,Western redcedar,L
-122.601614274763,45.4774492415437,2015-09-25,LIST,Fair,MT. SCOTT-ARLETA,Altingiaceae,Liquidambar,sweetgum,M
-122.654646923924,45.5091089226796,2012-07-13,BE,Good,HOSFORD-ABERNETHY,Betulaceae,Betula,birch,M
-122.601387522019,45.548066496976,2016-08-24,PRPL,Fair,ROSE CITY PARK,Rosaceae,Prunus,plum,S
-122.677065037609,45.5521691987845,2014-08-06,ACPA,Fair,BOISE,Sapindaceae,Acer,"maple, Japanese",S
-122.687318119903,45.4675122413748,2016-08-31,SY,Fair,SOUTH BURLINGAME,Oleaceae,Syringa,lilac tree,S
-122.653636645318,45.5076205491895,2012-07-13,UL,Good,HOSFORD-ABERNETHY,Ulmaceae,Ulmuys,elm,L
-122.635717335898,45.5510831054316,2016-08-22,ST,Fair,ALAMEDA,Theaceae,Stewartia,stewartia,S
-122.754856711271,45.5901556024649,2011-08-06,GLTR,Good,ST. JOHNS,Leguminosae,Gleditsia,honey locust,L
-122.639015734923,45.5494507718209,NA,PRCH,Good,ALAMEDA,Rosaceae,Prunus,cherry,S
-122.659334904405,45.5237030285479,2014-08-02,GIBI,Good,KERNS,Ginkgoaceae,Ginkgo,ginkgo,L
-122.560527759119,45.5101916424193,2014-09-11,MGGR,Fair,HAZELWOOD,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.61466478631,45.5041279340915,2013-09-19,FR,Good,RICHMOND,Oleaceae,Fraxinus,ash,M
-122.513371178877,45.4962343080686,2014-09-24,JU,Good,CENTENNIAL,Juglandaceae,Juglans,walnut,L
-122.710889478173,45.5266423165383,2016-05-31,FR,Fair,HILLSIDE,Oleaceae,Fraxinus,ash,M
-122.683601120328,45.4733069237191,2016-07-15,CEJA,Fair,HILLSDALE,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.685406572352,45.5972666499624,2014-08-11,PO,Fair,KENTON,Salicaceae,Populus,poplar,L
-122.648764634171,45.4830748722551,2011-07-20,LITU,Fair,SELLWOOD-MORELAND,Magnoliaceae,Liriodendron,tulip poplar,L
-122.728679617042,45.5857699562611,2013-08-03,ACGR,Fair,PORTSMOUTH,Sapindaceae,Acer,"maple, paperbark",S
-122.625984709632,45.5254269324011,2014-06-30,AC,Good,LAURELHURST,Sapindaceae,Acer,"maple, other",M
-122.749233944804,45.5899247532462,2011-09-29,CA,Fair,ST. JOHNS,Betulaceae,Carpinus,hornbeam,M
-122.649392746099,45.4784936512391,2011-07-18,PRCH,Good,SELLWOOD-MORELAND,Rosaceae,Prunus,cherry,S
-122.684075694004,45.5824532014078,2011-06-25,PRPL,Good,KENTON,Rosaceae,Prunus,plum,S
-122.693543048665,45.5751441361876,2013-06-22,PRCH,Fair,ARBOR LODGE,Rosaceae,Prunus,cherry,S
-122.591107118364,45.4782939795718,2015-08-05,CO,Fair,MT. SCOTT-ARLETA,Cornaceae,Cornus,dogwood,S
-122.668059352326,45.5492313612664,2014-08-19,KOPA,Good,BOISE,Sapindaceae,Koelreuteria,golden rain tree,M
-122.625471459889,45.55016482449,2016-08-22,TI,Good,BEAUMONT-WILSHIRE,Malvaceae,Tilia,linden,L
-122.612227413501,45.5128061710435,2015-10-05,CO,Fair,MT. TABOR,Cornaceae,Cornus,dogwood,S
-122.564899021478,45.5383328260406,2016-07-27,CO,Poor,MADISON SOUTH,Cornaceae,Cornus,dogwood,S
-122.531042485007,45.4845273404499,2015-07-23,ACPA,Good,POWELLHURST-GILBERT,Sapindaceae,Acer,"maple, Japanese",S
-122.68535631251,45.5202787835952,2013-08-24,ACRU,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, red",M
-122.610692308563,45.5275577003892,2015-08-26,PRCH,Fair,NORTH TABOR,Rosaceae,Prunus,cherry,S
-122.675040086737,45.5751728206257,2013-09-25,MA,Fair,PIEDMONT,Rosaceae,Malus,crabapple,S
-122.605750881001,45.4975798411374,2014-07-19,TI,Good,SOUTH TABOR,Malvaceae,Tilia,linden,L
-122.685186580329,45.5754363982219,2013-09-13,ACPL,Good,ARBOR LODGE,Sapindaceae,Acer,"maple, Norway",M
-122.732312802005,45.5754209934109,2016-09-08,ACRU,Fair,UNIVERSITY PARK,Sapindaceae,Acer,"maple, red",M
-122.638902793336,45.4998693009283,2012-09-08,TI,Good,HOSFORD-ABERNETHY,Malvaceae,Tilia,linden,L
-122.624488468508,45.5188285296565,2012-07-07,MA,Good,SUNNYSIDE,Rosaceae,Malus,crabapple,S
-122.519200026956,45.5174484665237,2015-07-09,PY,Poor,HAZELWOOD,Rosaceae,Pyrus,pear,M
-122.717240201618,45.5758571505878,2016-09-08,BE,Fair,UNIVERSITY PARK,Betulaceae,Betula,birch,M
-122.717548784596,45.5879363703524,2013-09-07,PY,Good,PORTSMOUTH,Rosaceae,Pyrus,pear,M
-122.608891411895,45.5102827803547,2015-10-02,CEJA,Good,MT. TABOR,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.722138027651,45.445300873837,2014-10-13,CR,Fair,WEST PORTLAND PARK,Rosaceae,Crataegus,hawthorn,S
-122.594376177515,45.5493940762011,2015-06-20,PRCH,Fair,ROSEWAY,Rosaceae,Prunus,cherry,S
-122.650597830663,45.5241131827431,2014-08-02,GIBI,Good,KERNS,Ginkgoaceae,Ginkgo,ginkgo,L
-122.644749537652,45.5096752859703,2012-08-18,CL,Good,HOSFORD-ABERNETHY,Verbenaceae,Clerodendrum,glorybower,S
-122.720997185206,45.5886600796468,2013-09-07,PRCH,Good,PORTSMOUTH,Rosaceae,Prunus,cherry,S
-122.532860664362,45.5116628190389,2015-10-23,PLAC,Fair,MILL PARK,Platanaceae,Platanus,planetree,L
-122.521615687485,45.5012851799735,2015-06-08,ROPS,Fair,POWELLHURST-GILBERT,Leguminosae,Robinia,black locust,M
-122.61860408568,45.5482375703321,NA,PRPL,Poor,BEAUMONT-WILSHIRE,Rosaceae,Prunus,plum,S
-122.656525026298,45.558357102373,2015-07-22,CADE,Fair,KING,Cupressaceae,Calocedrus,incense cedar,L
-122.679024925302,45.6046273062135,2016-08-31,ACRU,Fair,BRIDGETON,Sapindaceae,Acer,"maple, red",M
-122.681269758603,45.510697205455,2013-07-27,QU,Fair,DOWNTOWN,Fagaceae,Quercus,"oak, deciduous",L
-122.640817827249,45.5350660457009,2014-07-12,ACGR,Fair,SULLIVAN'S GULCH,Sapindaceae,Acer,"maple, paperbark",S
-122.589632488011,45.5007875053906,2014-06-21,CH,Good,SOUTH TABOR,Cupressaceae,Chamaecyparis,false cypress,M
-122.681858182962,45.5111149204875,2013-07-27,FR,Fair,DOWNTOWN,Oleaceae,Fraxinus,ash,M
-122.606009979383,45.4982748102261,2014-07-19,PRCH,Fair,SOUTH TABOR,Rosaceae,Prunus,cherry,S
-122.635039048569,45.514239805235,2012-07-16,CR,Poor,SUNNYSIDE,Rosaceae,Crataegus,hawthorn,S
-122.648941145039,45.5616234061566,2015-05-19,MGGR,Fair,VERNON,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.520339812083,45.507254588,2015-07-10,MA,Fair,HAZELWOOD,Rosaceae,Malus,crabapple,S
-122.658174427483,45.5663056422671,2015-09-21,MGGR,Good,KING,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.646287017735,45.5712349380141,2015-09-30,ACPL,Fair,WOODLAWN,Sapindaceae,Acer,"maple, Norway",M
-122.666323945537,45.516113762244,2015-09-24,ACRU,Fair,BUCKMAN,Sapindaceae,Acer,"maple, red",M
-122.524282039961,45.5503771373346,2016-05-24,CA,Fair,ARGAY,Betulaceae,Carpinus,hornbeam,M
-122.634928906132,45.5129267725762,2012-08-18,MA,Poor,SUNNYSIDE,Rosaceae,Malus,crabapple,S
-122.701365906942,45.5809882082791,2011-08-24,QU,Poor,KENTON,Fagaceae,Quercus,"oak, deciduous",L
-122.626151721714,45.5496334135618,2016-08-22,MA,Poor,BEAUMONT-WILSHIRE,Rosaceae,Malus,crabapple,S
-122.680674814272,45.5641331061755,2011-07-08,CO,Good,OVERLOOK,Cornaceae,Cornus,dogwood,S
-122.600304041497,45.5333635446724,2016-07-21,ACRU,Good,ROSE CITY PARK,Sapindaceae,Acer,"maple, red",M
-122.583560384239,45.5064802982159,2015-07-25,FR,Good,MONTAVILLA,Oleaceae,Fraxinus,ash,M
-122.655818090797,45.5091819109938,2012-08-13,FR,Good,HOSFORD-ABERNETHY,Oleaceae,Fraxinus,ash,M
-122.646772937133,45.4991255582837,2013-05-19,PY,Good,BROOKLYN,Rosaceae,Pyrus,pear,M
-122.62315412446,45.5211092615875,2014-07-27,CS,Good,LAURELHURST,Fagaceae,Castanea,chestnut,L
-122.57251721389,45.4974948117996,2015-08-01,TI,Good,POWELLHURST-GILBERT,Malvaceae,Tilia,linden,L
-122.660261477993,45.601088269923,2016-08-31,ACPL,Fair,BRIDGETON,Sapindaceae,Acer,"maple, Norway",M
-122.63757590261,45.5021874264713,2012-08-18,PRCH,Fair,HOSFORD-ABERNETHY,Rosaceae,Prunus,cherry,S
-122.572824450293,45.4952616367165,2016-07-13,CR,Fair,LENTS,Rosaceae,Crataegus,hawthorn,S
-122.641294676358,45.5646760117609,2010-09-11,KOPA,Good,CONCORDIA,Sapindaceae,Koelreuteria,golden rain tree,M
-122.64296774276,45.5584931767336,2015-05-08,CEJA,Good,VERNON,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.631999657196,45.5172283922748,2012-07-15,AC,Good,SUNNYSIDE,Sapindaceae,Acer,"maple, other",M
-122.592707494891,45.4863110187071,2015-07-11,MGGR,Fair,MT. SCOTT-ARLETA,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.586640665127,45.4794177092732,2015-09-22,MA,Good,MT. SCOTT-ARLETA,Rosaceae,Malus,crabapple,S
-122.662684685268,45.5654270462252,2015-09-21,ROPS,Poor,KING,Leguminosae,Robinia,black locust,M
-122.687407649597,45.5769191212106,2013-09-14,ACPA,Poor,ARBOR LODGE,Sapindaceae,Acer,"maple, Japanese",S
-122.633203834461,45.5005741615983,2013-09-19,JU,Good,RICHMOND,Juglandaceae,Juglans,walnut,L
-122.58867986867,45.5426569053508,2015-07-25,CEJA,Fair,ROSEWAY,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.586667014511,45.4778645923879,2015-09-19,ROPS,Fair,MT. SCOTT-ARLETA,Leguminosae,Robinia,black locust,M
-122.679858429833,45.5814285975529,2011-07-28,STJA,Good,KENTON,Styracaceae,Styrax,snowbell,S
-122.723301701677,45.5906076254252,2013-08-03,LIST,Fair,PORTSMOUTH,Altingiaceae,Liquidambar,sweetgum,M
-122.716469192881,45.5846410711925,2013-07-20,STJA,Good,PORTSMOUTH,Styracaceae,Styrax,snowbell,S
-122.623560068645,45.531565862629,2014-06-28,PRPL,Fair,LAURELHURST,Rosaceae,Prunus,plum,S
-122.631342621312,45.4720913660658,2011-06-25,ACPL,Good,EASTMORELAND,Sapindaceae,Acer,"maple, Norway",M
-122.732719931966,45.5773204868526,2016-09-07,PRPL,Fair,UNIVERSITY PARK,Rosaceae,Prunus,plum,S
-122.579265113962,45.557294427898,2014-08-09,MGGR,Fair,CULLY,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.680535063363,45.5023395470731,2015-05-07,MA,Good,SOUTH PORTLAND,Rosaceae,Malus,crabapple,S
-122.625921177181,45.5184450116057,2012-07-14,CY,Good,SUNNYSIDE,Betulaceae,Corylus,hazelnut,S
-122.683291909427,45.5118593785011,2013-07-27,ACRU,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, red",M
-122.714487903725,45.5864957222034,2013-08-29,TI,Good,PORTSMOUTH,Malvaceae,Tilia,linden,L
-122.720401539291,45.5949986620814,2014-08-12,ACMA,Fair,PORTSMOUTH,Sapindaceae,Acer,"maple, bigleaf",L
-122.631783963611,45.4679391024068,2011-06-25,UL,Good,EASTMORELAND,Ulmaceae,Ulmuys,elm,L
-122.634147689839,45.539015417695,2016-09-10,QU,Good,GRANT PARK,Fagaceae,Quercus,"oak, deciduous",L
-122.716005653211,45.5805906563576,2013-07-20,CA,Fair,PORTSMOUTH,Betulaceae,Carpinus,hornbeam,M
-122.766160152304,45.6069970692253,2014-08-28,FR,Fair,ST. JOHNS,Oleaceae,Fraxinus,ash,M
-122.536599722069,45.480212186578,2015-06-17,ROPS,Fair,POWELLHURST-GILBERT,Leguminosae,Robinia,black locust,M
-122.524535711621,45.4737219082389,2016-09-14,PRPL,Poor,PLEASANT VALLEY,Rosaceae,Prunus,plum,S
-122.601447685787,45.5085583929638,2015-08-18,PRPL,Fair,MT. TABOR,Rosaceae,Prunus,plum,S
-122.67493533509,45.5469458930364,2014-09-06,PAPE,Fair,BOISE,Hamamelidaceae,Parrotia,Persian ironwood,M
-122.66350331819,45.5390497752084,2014-07-19,PRPL,Good,ELIOT,Rosaceae,Prunus,plum,S
-122.692617270984,45.5661657769683,2011-06-25,UMCA,Good,OVERLOOK,Lauraceae,Umbellularia,myrtlewood,L
-122.652938768428,45.5662792714104,2015-05-27,QUEV,Fair,VERNON,Fagaceae,Quercus,"oak, evergreen",M
-122.630768181926,45.5392512832848,2016-09-13,PY,Good,GRANT PARK,Rosaceae,Pyrus,pear,M
-122.730585458494,45.5946170445296,2011-08-23,GLTR,Fair,ST. JOHNS,Leguminosae,Gleditsia,honey locust,L
-122.697503868974,45.5710261953075,2013-08-06,MAAP,Good,ARBOR LODGE,Rosaceae,Malus,apple,M
-122.566734952442,45.4742407506554,NA,PRPL,Poor,LENTS,Rosaceae,Prunus,plum,S
-122.614709102898,45.4923653688363,2016-08-23,LITU,Fair,CRESTON-KENILWORTH,Magnoliaceae,Liriodendron,tulip poplar,L
-122.71206240844,45.5338801695502,2012-08-25,CO,Good,NORTHWEST DISTRICT,Cornaceae,Cornus,dogwood,S
-122.606303922517,45.4839322343955,2013-08-24,LIST,Good,WOODSTOCK,Altingiaceae,Liquidambar,sweetgum,M
-122.571995549628,45.5046550576041,2015-08-13,ACPL,Fair,MONTAVILLA,Sapindaceae,Acer,"maple, Norway",M
-122.737043889941,45.596693470159,2011-08-20,PY,Fair,ST. JOHNS,Rosaceae,Pyrus,pear,M
-122.502514304745,45.5486709145399,2016-09-10,PY,Fair,WILKES,Rosaceae,Pyrus,pear,M
-122.632879327946,45.5647221608112,2010-11-01,AC,Good,CONCORDIA,Sapindaceae,Acer,"maple, other",M
-122.635951140417,45.5565721365322,2010-11-10,AC,Good,CONCORDIA,Sapindaceae,Acer,"maple, other",M
-122.629627978183,45.5191704761195,2012-07-14,PRPL,Good,SUNNYSIDE,Rosaceae,Prunus,plum,S
-122.54938105973,45.4709729551809,2016-07-14,MG,Fair,LENTS,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.672123917271,45.5448461109589,2014-04-27,LIST,Good,BOISE,Altingiaceae,Liquidambar,sweetgum,M
-122.593393681105,45.4979064163484,2014-08-24,FR,Fair,SOUTH TABOR,Oleaceae,Fraxinus,ash,M
-122.585651336132,45.5316275060381,2015-08-10,GIBI,Fair,MONTAVILLA,Ginkgoaceae,Ginkgo,ginkgo,L
-122.688498613086,45.5679160529113,2013-09-14,GLTR,Good,ARBOR LODGE,Leguminosae,Gleditsia,honey locust,L
-122.696344074772,45.5116639905515,2016-09-12,BE,Poor,SOUTHWEST HILLS,Betulaceae,Betula,birch,M
-122.725695026494,45.5860564030744,2013-08-03,PRCH,Fair,PORTSMOUTH,Rosaceae,Prunus,cherry,S
-122.546223162604,45.5176134752243,2015-10-23,ACPA,Fair,MILL PARK,Sapindaceae,Acer,"maple, Japanese",S
-122.655753110263,45.5525471871648,2015-09-22,STJA,Fair,KING,Styracaceae,Styrax,snowbell,S
-122.615817528737,45.5458189478265,2016-07-13,AC,Good,BEAUMONT-WILSHIRE,Sapindaceae,Acer,"maple, other",M
-122.677193847038,45.5176241102502,2013-09-21,ACRU,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, red",M
-122.689379322289,45.5803078333705,2011-06-25,PI,Good,KENTON,Pinaceae,Pinus,pine,L
-122.677048022619,45.4893204681147,2016-08-15,PI,Fair,SOUTH PORTLAND,Pinaceae,Pinus,pine,L
-122.509846777201,45.4942178955355,2014-09-24,QU,Fair,CENTENNIAL,Fagaceae,Quercus,"oak, deciduous",L
-122.62820264917,45.5012814526044,2013-08-17,CO,Fair,RICHMOND,Cornaceae,Cornus,dogwood,S
-122.651611026099,45.5313917060092,2014-07-23,CR,Good,SULLIVAN'S GULCH,Rosaceae,Crataegus,hawthorn,S
-122.603608873358,45.5148002395159,2015-10-01,MAAP,Fair,MT. TABOR,Rosaceae,Malus,apple,M
-122.545360904797,45.4995940302846,2015-08-06,MA,Fair,POWELLHURST-GILBERT,Rosaceae,Malus,crabapple,S
-122.505172837387,45.5074959027363,2015-10-16,ACPA,Good,CENTENNIAL,Sapindaceae,Acer,"maple, Japanese",S
-122.678061763333,45.5634651313815,2016-08-22,PY,Fair,HUMBOLDT,Rosaceae,Pyrus,pear,M
-122.525497067977,45.5475253597363,2016-05-25,CO,Fair,ARGAY,Cornaceae,Cornus,dogwood,S
-122.623924834956,45.538653954996,NA,ACPL,Fair,HOLLYWOOD,Sapindaceae,Acer,"maple, Norway",M
-122.733665798672,45.5830069637572,2016-09-07,ZESE,Fair,UNIVERSITY PARK,Ulmaceae,Zelkova,zelkova,M
-122.615083184738,45.4884418124408,2013-09-03,RHPU,Good,WOODSTOCK,Rhamnaceae,Rhamnus,cascara,S
-122.637648918574,45.5364828459023,2016-08-13,UL,Fair,GRANT PARK,Ulmaceae,Ulmuys,elm,L
-122.56334892276,45.5090856682581,2014-09-11,PRCH,Poor,HAZELWOOD,Rosaceae,Prunus,cherry,S
-122.57261696192,45.4973993009043,2016-07-13,TI,Fair,LENTS,Malvaceae,Tilia,linden,L
-122.642510981778,45.5343597480781,2014-08-10,ACRU,Fair,SULLIVAN'S GULCH,Sapindaceae,Acer,"maple, red",M
-122.591362324346,45.482869307137,2015-06-04,PRPL,Poor,MT. SCOTT-ARLETA,Rosaceae,Prunus,plum,S
-122.509688045788,45.4945233034042,2014-09-24,ACPL,Good,CENTENNIAL,Sapindaceae,Acer,"maple, Norway",M
-122.714656094397,45.5779083751649,2016-09-08,PC,Fair,UNIVERSITY PARK,Pinaceae,Picea,spruce,L
-122.621183481238,45.5517675741451,2016-08-22,ACPA,Fair,BEAUMONT-WILSHIRE,Sapindaceae,Acer,"maple, Japanese",S
-122.653673085477,45.4665227283813,2011-09-02,GLTR,Good,SELLWOOD-MORELAND,Leguminosae,Gleditsia,honey locust,L
-122.629658766143,45.5067906515166,2013-08-05,ACPA,Good,RICHMOND,Sapindaceae,Acer,"maple, Japanese",S
-122.713720144194,45.5353277513388,2012-07-29,PATO,Good,NORTHWEST DISTRICT,Paulowniaceae,Paulownia,empress tree,M
-122.731766264291,45.5531333954472,2016-09-19,ACPL,Fair,NORTHWEST INDUSTRIAL,Sapindaceae,Acer,"maple, Norway",M
-122.602255008919,45.4954764615145,2014-09-06,UL,Good,FOSTER-POWELL,Ulmaceae,Ulmuys,elm,L
-122.62218863585301,45.4828378881064,2013-07-27,CH,Good,WOODSTOCK,Cupressaceae,Chamaecyparis,false cypress,M
-122.721375030988,45.5777006129898,2016-09-02,ACPL,Fair,UNIVERSITY PARK,Sapindaceae,Acer,"maple, Norway",M
-122.717878716037,45.449911334301,2014-07-09,FR,Good,WEST PORTLAND PARK,Oleaceae,Fraxinus,ash,M
-122.589099421433,45.4872207463546,2014-10-01,ACPL,Poor,FOSTER-POWELL,Sapindaceae,Acer,"maple, Norway",M
-122.6836830368,45.5634309447642,2011-06-25,LITU,Good,OVERLOOK,Magnoliaceae,Liriodendron,tulip poplar,L
-122.658776202604,45.5219030847302,2015-09-24,ACRU,Fair,BUCKMAN,Sapindaceae,Acer,"maple, red",M
-122.601187612732,45.5626548532057,2014-07-26,BE,Fair,CULLY,Betulaceae,Betula,birch,M
-122.52403916695,45.4635403993423,2016-09-12,ACGR,Fair,PLEASANT VALLEY,Sapindaceae,Acer,"maple, paperbark",S
-122.660984247199,45.561204860444,2015-09-12,ACRU,Fair,KING,Sapindaceae,Acer,"maple, red",M
-122.648757387461,45.519386399926,2015-09-19,ACPL,Fair,BUCKMAN,Sapindaceae,Acer,"maple, Norway",M
-122.67443728035,45.5492537479423,2014-08-16,PRPL,Good,BOISE,Rosaceae,Prunus,plum,S
-122.680877745491,45.5730885893701,2013-09-07,AC,Good,ARBOR LODGE,Sapindaceae,Acer,"maple, other",M
-122.678464964961,45.502208470024,2015-06-23,MA,Good,SOUTH PORTLAND,Rosaceae,Malus,crabapple,S
-122.613891167967,45.5518142684975,2014-10-07,ACPL,Good,CULLY,Sapindaceae,Acer,"maple, Norway",M
-122.571862379777,45.5479347130021,2016-08-02,ACGR,Fair,MADISON SOUTH,Sapindaceae,Acer,"maple, paperbark",S
-122.575988275401,45.5567222086444,2015-05-28,PICH,Good,SUMNER,Anacardiaceae,Pistacia,Chinese pistache,S
-122.629725192965,45.560951789431,2010-08-21,PC,Fair,CONCORDIA,Pinaceae,Picea,spruce,L
-122.653320142792,45.5612703979069,2015-08-10,CR,Fair,KING,Rosaceae,Crataegus,hawthorn,S
-122.677276474077,45.5126941442413,2013-09-18,ACPL,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, Norway",M
-122.72895943866,45.5796358647301,2016-09-08,PY,Fair,UNIVERSITY PARK,Rosaceae,Pyrus,pear,M
-122.710202179845,45.5812754402523,2013-09-07,PRPL,Good,PORTSMOUTH,Rosaceae,Prunus,plum,S
-122.65504511475,45.5661029067119,2015-05-27,AC,Fair,VERNON,Sapindaceae,Acer,"maple, other",M
-122.620689077251,45.5601965414601,2010-08-21,MA,Poor,CONCORDIA,Rosaceae,Malus,crabapple,S
-122.701326949703,45.536936714787,2012-08-08,AC,Fair,NORTHWEST DISTRICT,Sapindaceae,Acer,"maple, other",M
-122.75808073608,45.6013575162543,2011-10-04,PY,Fair,ST. JOHNS,Rosaceae,Pyrus,pear,M
-122.623374950119,45.5501910047516,NA,ACGR,Fair,BEAUMONT-WILSHIRE,Sapindaceae,Acer,"maple, paperbark",S
-122.64544600239,45.5205019281258,2015-09-13,BE,Fair,BUCKMAN,Betulaceae,Betula,birch,M
-122.618889737364,45.483594578956,2013-07-20,MG,Good,WOODSTOCK,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.680003220291,45.5038301699678,2015-05-06,QU,Good,SOUTH PORTLAND,Fagaceae,Quercus,"oak, deciduous",L
-122.533188374269,45.4943956948086,2015-07-22,FR,Fair,POWELLHURST-GILBERT,Oleaceae,Fraxinus,ash,M
-122.640435950726,45.5054760776286,2012-08-18,QU,Good,HOSFORD-ABERNETHY,Fagaceae,Quercus,"oak, deciduous",L
-122.665938433533,45.562256106065,2016-08-17,CO,Fair,HUMBOLDT,Cornaceae,Cornus,dogwood,S
-122.671822395949,45.4958149279199,2015-09-15,CEJA,Good,SOUTH PORTLAND,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.657724312237,45.4665244741438,2011-08-09,SA,Good,SELLWOOD-MORELAND,Salicaceae,Salix,willow,M
-122.626286186038,45.5135466938014,2012-08-04,AC,Good,SUNNYSIDE,Sapindaceae,Acer,"maple, other",M
-122.620830410093,45.4671192909249,2013-06-29,ACRU,Good,WOODSTOCK,Sapindaceae,Acer,"maple, red",M
-122.541404120618,45.5302175473403,2015-10-08,CO,Good,HAZELWOOD,Cornaceae,Cornus,dogwood,S
-122.683332880689,45.4732378512011,2016-07-15,PRPL,Fair,HILLSDALE,Rosaceae,Prunus,plum,S
-122.526619916268,45.5224555759908,2014-09-26,CADE,Fair,HAZELWOOD,Cupressaceae,Calocedrus,incense cedar,L
-122.676160095453,45.5589580436128,NA,PRPL,Fair,HUMBOLDT,Rosaceae,Prunus,plum,S
-122.656688494527,45.5075218604874,2012-09-10,AC,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, other",M
-122.540652902665,45.5262014234698,2015-10-07,ACRU,Fair,HAZELWOOD,Sapindaceae,Acer,"maple, red",M
-122.566991886783,45.4925776203098,2016-07-19,FA,Fair,LENTS,Fagaceae,Fagus,beech,L
-122.50206456769,45.5580021224788,2016-07-20,QU,Fair,WILKES,Fagaceae,Quercus,"oak, deciduous",L
-122.623384830689,45.5530096656868,NA,PRPL,Poor,BEAUMONT-WILSHIRE,Rosaceae,Prunus,plum,S
-122.574695340094,45.5211355453839,2015-07-08,ACPL,Good,MONTAVILLA,Sapindaceae,Acer,"maple, Norway",M
-122.653391719655,45.5466960059259,2015-07-11,CA,Fair,IRVINGTON,Betulaceae,Carpinus,hornbeam,M
-122.706954101746,45.5364124111778,2012-08-25,ACRU,Fair,NORTHWEST DISTRICT,Sapindaceae,Acer,"maple, red",M
-122.654575113498,45.5425415361065,2015-07-11,PC,Good,IRVINGTON,Pinaceae,Picea,spruce,L
-122.582374482299,45.5257048936927,2015-06-13,MA,Fair,MONTAVILLA,Rosaceae,Malus,crabapple,S
